,Unnamed: 0,District,Mandal,Village,Latitude,Longitude,SoilType,pH,EC,OC,P,K,Ca,Mg,S,Zn,B,Fe,Cu,Mn,Crop,ndvi,arvi,evi,gci
3269,3504,Srikakulam,Ranasthalam,Chillapeta Rajam,18.13,83.66,Red Soil,7.62,1.11,1.10,61.06,724,1063,422,22.32,2.22,1.86,9.6,1.52,29.58,Banana/coconut,0.1757571592278371,0.12988455806294194,0.42275812615387603,0.4180266043721288
3270,3505,Srikakulam,Ranasthalam,Chillapeta Rajam,18.13,83.67,Red Soil,8.02,0.32,0.41,17.0,271,637,211,9.84,1.34,0.78,5.76,1.16,20.78,Banana/coconut,0.07799117852864555,0.06028705281924044,0.49308542986645715,0.19431814978773998
3271,3506,Srikakulam,Ranasthalam,Chillapeta Rajam,18.13,83.67,Red Soil,8.5,0.14,0.36,14.04,170,663,289,4.97,1.98,1.11,5.46,1.52,18.92,Banana/coconut,0.07799117852864555,0.06028705281924044,0.49308542986645715,0.19431814978773998
3272,3507,Srikakulam,Ranasthalam,Chillapeta Rajam,18.13,83.66,Red Soil,8.6,0.18,0.29,9.36,188,804,281,8.05,1.5,1.03,5.18,1.36,18.16,Banana/coconut,0.1757571592278371,0.12988455806294194,0.42275812615387603,0.4180266043721288
3273,3508,Srikakulam,Ranasthalam,Chillapeta Rajam,17.12,83.66,Red Soil,7.87,0.11,0.38,12.11,96,491,135,2.68,0.62,0.50,10.26,0.84,24.38,Banana/coconut,0.02830531767817372,0.029042369494662556,0.8859375906269938,0.1109323531453037
3274,3509,Srikakulam,Ranasthalam,Chillapeta Rajam,18.13,83.67,Red Soil,7.75,0.14,0.26,22.44,151,893,363,3.34,0.84,0.89,8.76,1.32,19.34,Banana/coconut,0.07799117852864555,0.06028705281924044,0.49308542986645715,0.19431814978773998
3275,3510,Srikakulam,Ranasthalam,Chillapeta Rajam,18.13,83.67,Red Soil,8.48,0.21,0.42,18.64,170,790,317,8.42,3.14,1.25,5.28,1.5,20.08,Banana/coconut,0.07799117852864555,0.06028705281924044,0.49308542986645715,0.19431814978773998
3276,3511,Srikakulam,Ranasthalam,Chillapeta Rajam,18.13,83.67,Red Soil,7.95,0.13,0.20,11.67,116,535,137,4.97,0.58,0.65,14.9,1.24,29.34,Banana/coconut,0.07799117852864555,0.06028705281924044,0.49308542986645715,0.19431814978773998
3277,3512,Srikakulam,Ranasthalam,Chillapeta Rajam,18.13,83.66,Red Soil,8.6,0.18,0.29,9.36,188,804,281,8.05,1.5,1.03,5.18,1.36,18.16,Banana/coconut,0.1757571592278371,0.12988455806294194,0.42275812615387603,0.4180266043721288
3278,3513,Srikakulam,Ranasthalam,Kambalapeta,18.2,83.66,red soil,6.5,0.35,0.30,5.11,141,274,91,20.73,1.22,0.54,8.36,0.6,75.7,Maize/paddy,0.7243062539412592,0.5978016843395733,0.7677809237420838,3.0898567557335683
3279,3514,Srikakulam,Ranasthalam,Kambalapeta,18.19,83.65,red soil,8.35,0.4,0.25,14.84,92,886,392,24.23,0.86,1.25,7.66,1.28,17.68,Chilli Papaya,0.5487820352801167,0.39757620982964426,0.687613210412076,1.821570515818847
3280,3515,Srikakulam,Ranasthalam,Kambalapeta,18.2,83.66,Red soil,7.95,2.98,0.36,38.91,182,880,380,16.52,1.12,0.66,4.44,0.72,26.06,Maize/paddy,0.7243062539412592,0.5978016843395733,0.7677809237420838,3.0898567557335683
3281,3516,Srikakulam,Ranasthalam,Kondamulagam,18.2,83.68,Red soil,7.1,0.45,0.60,58.28,421,784,255,40.55,3.78,1.32,13.18,3.12,36.7,Maize,0.566185702136854,0.4201808275118512,0.5211268741123293,2.0539341371310793
3282,3517,Srikakulam,Ranasthalam,Kondamulagam,18.2,83.68,Red soil,6.64,0.12,0.26,13.81,76,386,92,9.76,1.08,0.35,14.92,1.1,48.86,Maize,0.566185702136854,0.4201808275118512,0.5211268741123293,2.0539341371310793
3283,3518,Srikakulam,Ranasthalam,Kondamulagam,18.2,83.67,Red soil,8.33,0.3,0.45,7.86,262,1083,665,14.66,1.9,2.58,11.36,2.1,12.78,Maize,0.6558749149966094,0.5125017588681359,0.6948387191332903,2.4419287288721665
3284,3519,Srikakulam,Ranasthalam,Kondamulagam,18.2,83.67,Red soil,8.01,0.23,0.74,22.16,182,1084,518,10.49,4.18,1.94,8.68,1.72,17.88,Maize,0.6558749149966094,0.5125017588681359,0.6948387191332903,2.4419287288721665
3285,3520,Srikakulam,Ranasthalam,Kondamulagam,18.2,83.67,Red soil,7.57,0.33,0.29,14.39,223,738,194,8.77,1.34,0.88,4.82,0.94,13.9,Maize,0.6558749149966094,0.5125017588681359,0.6948387191332903,2.4419287288721665
3286,3521,Srikakulam,Ranasthalam,Kondamulagam,18.2,83.67,Red soil,8.15,0.72,0.74,15.56,258,1081,712,53.07,2.68,3.29,28.12,3.88,14.62,Maize,0.6558749149966094,0.5125017588681359,0.6948387191332903,2.4419287288721665
3287,3522,Srikakulam,Ranasthalam,Kondamulagam,18.2,83.67,Red soil,8.13,0.22,0.62,21.68,243,1049,524,12.67,1.58,1.70,12.16,2.5,12.02,Maize,0.6558749149966094,0.5125017588681359,0.6948387191332903,2.4419287288721665
3288,3523,Srikakulam,Ranasthalam,Kondamulagam,18.19,83.67,Red soil,8.1,0.18,0.57,13.41,251,1045,648,12.54,1.38,1.97,11.36,2.08,16.26,Maize,0.27097349913007146,0.17780945532302897,0.49170023543859076,0.6940886909578656
3289,3524,Srikakulam,Ranasthalam,Kondamulagam,18.2,83.68,Red soil,5.4,0.1,0.66,3.59,82,238,74,11.15,0.8,0.52,13.7,0.66,115.82,Maize,0.566185702136854,0.4201808275118512,0.5211268741123293,2.0539341371310793
3290,3525,Srikakulam,Ranasthalam,Kondamulagam,18.2,83.67,Red soil,6.86,0.15,0.34,21.52,221,769,218,10.95,1.24,0.82,13.04,1.54,42.7,Maize,0.6558749149966094,0.5125017588681359,0.6948387191332903,2.4419287288721665
3291,3526,Srikakulam,Ranasthalam,Kondamulagam,18.19,83.67,Red soil,7.81,0.27,0.53,7.61,187,904,441,13.05,2.64,1.70,14.86,2.5,12.68,Maize,0.27097349913007146,0.17780945532302897,0.49170023543859076,0.6940886909578656
3292,3527,Srikakulam,Ranasthalam,Kondamulagam,18.2,83.67,Red soil,8.05,0.64,0.76,13.85,304,1046,513,66.29,1.76,2.44,33.44,3.38,16.94,Maize,0.6558749149966094,0.5125017588681359,0.6948387191332903,2.4419287288721665
3293,3528,Srikakulam,Ranasthalam,Kondamulagam,18.19,83.67,Red soil,8.3,0.2,0.68,36.04,197,1025,456,9.36,1.06,2.23,33.02,2.5,17.66,Maize,0.27097349913007146,0.17780945532302897,0.49170023543859076,0.6940886909578656
3294,3529,Srikakulam,Ranasthalam,Kondamulagam,18.2,83.66,Red soil,8.21,0.43,0.92,14.68,186,909,601,36.31,2.42,2.13,25.6,3.84,12.4,Maize,0.7243062539412592,0.5978016843395733,0.7677809237420838,3.0898567557335683
3295,3530,Srikakulam,Ranasthalam,Kosta,18.17,83.67,Red soil,6.36,0.06,0.19,5.43,57,363,62,4.56,0.94,0.18,28.18,1.38,51.5,Cashew,0.2817104973016024,0.19071757959828778,0.45250186265863745,0.7207138331411309
3296,3531,Srikakulam,Ranasthalam,Kosta,18.16,83.67,Red soil,6.72,0.14,0.43,30.39,83,425,74,6.13,0.86,0.43,16.23,1.36,50.36,Cashew,0.5356765516434544,0.41132344722697906,0.4817617343701724,1.697599700552677
3297,3532,Srikakulam,Ranasthalam,Kosta,18.17,83.66,Red soil,6.48,0.18,0.61,33.42,156,822,184,8.02,2.8,0.79,57.46,2.74,56.16,Banana,0.2048218350424472,0.1270155477319996,0.4997973431944296,0.6262355622267988
3298,3533,Srikakulam,Ranasthalam,Kosta,18.17,83.67,Red soil,6.9,0.39,0.45,37.06,131,698,183,19.51,2.69,1.00,16.33,0.87,19.62,Cashew,0.2817104973016024,0.19071757959828778,0.45250186265863745,0.7207138331411309
3299,3534,Srikakulam,Ranasthalam,Kosta,18.17,83.67,Red soil,7.6,0.09,0.27,21.78,22,537,59,2.86,3.3,0.33,11.8,0.82,20.64,Banana,0.2817104973016024,0.19071757959828778,0.45250186265863745,0.7207138331411309
3300,3535,Srikakulam,Ranasthalam,Kosta,18.18,83.67,Red soil,7.38,0.24,0.30,33.37,141,657,124,9.11,1.86,0.53,5.28,0.86,12.82,Banana/coconut,0.22628809466546365,0.13608077153727424,0.37743323726349665,0.5084072742293224
3301,3536,Srikakulam,Ranasthalam,Kotapalem,18.13,83.73,Red soil,7.7,1.5,0.22,11.74,142,638,322,73.20,0.86,0.77,5.44,0.66,11.84,Coconut,0.016368687739236425,0.005594701037133901,0.09367698969259207,0.05274324007618736
3302,3537,Srikakulam,Ranasthalam,Kotapalem,18.13,83.73,Red soil,7.5,0.07,0.12,7.74,42,209,61,2.67,0.7,0.16,6.58,0.44,12.02,Coconut,0.016368687739236425,0.005594701037133901,0.09367698969259207,0.05274324007618736
3303,3538,Srikakulam,Ranasthalam,Kotapalem,18.14,83.55,Red soil,8.2,0.61,0.21,11.31,105,571,213,47.21,0.72,0.69,5.32,0.62,10.94,Coconut,0.3268279051450703,0.20914924626889028,0.3953861488614544,0.9650118602829099
3304,3539,Srikakulam,Ranasthalam,Kotapalem,18.14,83.73,Red soil,8.54,0.16,0.08,6.73,16,370,135,12.99,0.72,0.66,6.74,0.86,9.64,Coconut,0.014529291502011987,0.005692107684128891,0.1061832310515335,0.054061977415927887
3305,3540,Srikakulam,Ranasthalam,Kotapalem,18.14,83.73,Red soil,5.85,0.12,0.24,11.41,80,154,44,5.34,0.74,0.23,23.38,0.44,34.8,Coconut,0.014529291502011987,0.005692107684128891,0.1061832310515335,0.054061977415927887
3306,3541,Srikakulam,Ranasthalam,Kotapalem,18.14,83.74,Red soil,8.58,0.18,0.37,16.86,35,583,235,8.45,2.9,0.81,4.92,0.76,10.64,Coconut,0.02281777549337027,0.01815555733152851,0.24834483490391332,0.08074528772139611
3307,3542,Srikakulam,Ranasthalam,Kotapalem,18.13,83.73,Red soil,7.9,0.39,0.33,22.31,293,1002,495,18.52,2.08,1.03,8.02,2.04,24.74,Coconut,0.016368687739236425,0.005594701037133901,0.09367698969259207,0.05274324007618736
3309,3544,Srikakulam,Ranasthalam,Maruvada,18.13,83.68,Red soil,8.45,0.4,0.46,11.08,353,1084,480,27.17,0.76,1.36,3.14,0.8,11.12,Maize,0.10582810901026589,0.08452067141800906,0.2621364089193169,0.2082550308162474
3310,3545,Srikakulam,Ranasthalam,Maruvada,18.13,83.68,Red soil,8.51,0.28,0.53,11.05,348,1002,658,12.63,0.74,1.90,2.58,1.16,11.14,Maize,0.10582810901026589,0.08452067141800906,0.2621364089193169,0.2082550308162474
3311,3546,Srikakulam,Ranasthalam,Maruvada,18.13,83.68,Red soil,7.98,0.28,0.38,11.0,290,1080,281,7.94,0.64,0.86,2.76,1.04,12.96,Maize,0.10582810901026589,0.08452067141800906,0.2621364089193169,0.2082550308162474
3312,3547,Srikakulam,Ranasthalam,Mentada,18.09,83.67,red soil,8.31,0.28,0.29,17.08,121,773,338,13.31,1.66,1.08,11.86,1.56,18.78,banana/coconut,0.1127461965929327,0.09798818521738498,0.2044868002509428,0.18470217236316966
3313,3548,Srikakulam,Ranasthalam,Mentada,18.09,83.67,red soil,6.58,0.19,0.12,3.62,47,135,96,11.92,0.44,0.31,28.1,0.68,38.98,banana/coconut,0.1127461965929327,0.09798818521738498,0.2044868002509428,0.18470217236316966
3314,3549,Srikakulam,Ranasthalam,Mentada,18.09,83.67,Black soil,8.01,0.23,0.14,2.81,75,1126,250,6.91,0.66,0.62,8.96,1.42,27.46,banana,0.1127461965929327,0.09798818521738498,0.2044868002509428,0.18470217236316966
3315,3550,Srikakulam,Ranasthalam,Mentada,18.1,83.67,Black soil,8.08,0.14,0.36,12.63,130,995,256,4.21,8.8,0.73,7.34,1.14,21.4,banana/coconut,0.5151372997020278,0.37386567923315095,0.49864490961042773,1.514968834930218
3317,3552,Srikakulam,Ranasthalam,Mentada,18.09,83.67,sandy loam,8.45,2.7,0.10,2.87,103,964,221,111.98,0.34,0.95,9.62,0.46,13.16,Coconut,0.1127461965929327,0.09798818521738498,0.2044868002509428,0.18470217236316966
3318,3553,Srikakulam,Ranasthalam,Mentada,18.09,83.68,sandy loam,8.31,0.54,0.25,6.47,110,747,331,19.39,0.86,1.31,16.14,1.68,33.82,Coconut,0.06811469943793465,0.07081691186645721,0.12554706927350012,0.09106947870748572
3319,3554,Srikakulam,Ranasthalam,Mentada,18.09,83.67,Black soil,8.53,0.29,0.26,17.31,47,1193,349,9.14,1.38,0.79,9.06,1.1,20.74,banana,0.1127461965929327,0.09798818521738498,0.2044868002509428,0.18470217236316966
3320,3555,Srikakulam,Ranasthalam,Mentada,18.1,83.67,red soil,8.38,0.13,0.13,4.02,54,499,207,3.79,0.76,0.76,10.46,1.38,25.74,banana/coconut,0.5151372997020278,0.37386567923315095,0.49864490961042773,1.514968834930218
3321,3556,Srikakulam,Ranasthalam,Mentada,18.1,83.67,red soil,8.55,0.28,0.25,4.42,53,338,138,8.68,1.1,0.73,9.32,0.58,23.52,banana/coconut,0.5151372997020278,0.37386567923315095,0.49864490961042773,1.514968834930218
3323,3558,Srikakulam,Ranasthalam,Mentada,18.1,83.67,red soil,8.4,0.5,0.17,11.01,74,555,217,19.09,1.28,0.96,4.42,0.72,11.12,banana/coconut,0.5151372997020278,0.37386567923315095,0.49864490961042773,1.514968834930218
3324,3559,Srikakulam,Ranasthalam,Mentada,18.1,83.67,red soil,8.46,0.19,0.14,13.29,75,456,226,7.64,1.36,0.81,16.6,1.52,22.6,banana/coconut,0.5151372997020278,0.37386567923315095,0.49864490961042773,1.514968834930218
3325,3560,Srikakulam,Ranasthalam,Mentada,18.09,83.67,red soil,8.4,0.2,0.23,15.36,82,647,230,6.68,1.58,0.85,4.76,0.96,13.56,banana/coconut,0.1127461965929327,0.09798818521738498,0.2044868002509428,0.18470217236316966
3326,3561,Srikakulam,Ranasthalam,Mentada,18.1,83.67,Black soil,8.25,0.13,0.15,6.92,125,992,216,4.76,6.34,0.59,6.8,0.86,16.18,Coconut,0.5151372997020278,0.37386567923315095,0.49864490961042773,1.514968834930218
3327,3562,Srikakulam,Ranasthalam,Mentada,18.1,83.67,red soil,8.05,0.33,0.12,2.55,67,1103,636,7.95,0.44,0.84,6.84,0.96,15.34,Coconut,0.5151372997020278,0.37386567923315095,0.49864490961042773,1.514968834930218
3329,3564,Srikakulam,Ranasthalam,Mentada,18.09,83.66,res soil,8.05,0.14,0.17,4.63,79,710,276,7.70,0.62,1.26,7.34,0.98,16.0,banana,0.15374119090559774,0.09685206233758543,0.25447232098009875,0.30432866314866613
3332,3567,Srikakulam,Ranasthalam,Mentada,18.09,83.67,red soil,7.95,0.14,0.15,3.0,66,393,190,5.68,0.86,0.73,9.96,1.04,15.52,Coconut,0.1127461965929327,0.09798818521738498,0.2044868002509428,0.18470217236316966
3333,3568,Srikakulam,Ranasthalam,Mentada,18.09,83.67,red soil,8.64,0.21,0.15,5.74,136,420,205,8.17,0.96,0.95,6.6,0.94,21.94,Coconut,0.1127461965929327,0.09798818521738498,0.2044868002509428,0.18470217236316966
3334,3569,Srikakulam,Ranasthalam,Nakkalapeta,18.19,83.71,Red soil,8.06,0.37,0.44,23.29,179,846,366,15.47,1.02,1.88,4.52,0.86,13.4,Maize,0.06019590820179086,0.04332570672814792,0.25144360158016454,0.13429285023399684
3335,3570,Srikakulam,Ranasthalam,Nakkalapeta,18.18,83.71,red soil,8.1,0.09,0.21,6.41,56,806,269,2.99,0.52,0.99,4.5,1.2,14.1,maize,0.06466411970709965,0.04676796623354704,0.24694274578153233,0.14189260135220993
3336,3571,Srikakulam,Ranasthalam,Nakkalapeta,18.18,83.71,red soil,7.91,0.16,0.21,5.35,33,740,260,6.53,0.28,1.07,6.06,0.9,22.26,maize,0.06466411970709965,0.04676796623354704,0.24694274578153233,0.14189260135220993
3337,3572,Srikakulam,Ranasthalam,Nakkalapeta,18.18,83.71,Redsoil,6.98,0.24,0.30,6.5,36,463,141,8.04,0.58,0.79,7.56,0.72,39.22,maize,0.06466411970709965,0.04676796623354704,0.24694274578153233,0.14189260135220993
3339,3574,Srikakulam,Ranasthalam,Nakkalapeta,18.19,83.71,Red soil,8.25,0.42,0.13,4.34,56,957,399,21.59,0.34,1.80,3.36,1.2,16.92,Maize,0.06019590820179086,0.04332570672814792,0.25144360158016454,0.13429285023399684
3340,3575,Srikakulam,Ranasthalam,Naruva,18.12,83.65,Red soil,8.13,0.53,0.33,17.55,351,727,399,23.30,3.42,1.04,10.62,2.18,35.56,banana/coconut,0.19148413738944506,0.1243912734381443,0.43669907185876433,0.44000008031318116
3341,3576,Srikakulam,Ranasthalam,Naruva,18.11,83.65,Red soil,8.55,0.21,0.42,7.96,127,1293,573,7.77,1.68,1.51,12.58,2.98,18.58,banana/coconut,0.2758543701279917,0.19224300980872244,0.5410413258460344,0.7216919324515922
3342,3577,Srikakulam,Ranasthalam,Naruva,18.12,83.65,Black soil,8.52,0.27,0.49,17.22,156,1298,810,15.62,1.12,1.63,27.28,3.14,22.36,paddy,0.19148413738944506,0.1243912734381443,0.43669907185876433,0.44000008031318116
3343,3578,Srikakulam,Ranasthalam,Naruva,18.11,83.65,sandy loam,8.25,0.64,0.35,12.4,169,634,471,32.86,2.44,1.40,9.46,1.14,25.82,banana/coconut,0.2758543701279917,0.19224300980872244,0.5410413258460344,0.7216919324515922
3344,3579,Srikakulam,Ranasthalam,Naruva,18.12,83.65,Red soil,8.4,0.13,0.20,9.26,28,475,150,5.51,1.12,0.43,10.26,0.92,24.3,banana/coconut,0.19148413738944506,0.1243912734381443,0.43669907185876433,0.44000008031318116
3345,3580,Srikakulam,Ranasthalam,Naruva,18.12,83.66,Red soil,8.07,0.45,0.38,20.39,262,672,363,20.04,2.54,0.96,6.94,1.52,24.96,paddy,0.26050088934119875,0.1689341669093103,0.32439765026652134,0.5418465324056263
3346,3581,Srikakulam,Ranasthalam,Naruva,18.11,83.66,Black soil,8.6,0.36,0.63,20.62,203,1297,1086,20.17,1.02,2.24,15.76,2.38,12.92,banana/coconut,0.6341509040079517,0.5045638875765648,0.6208902222954058,2.3035578982243314
3347,3582,Srikakulam,Ranasthalam,Naruva,18.1,83.65,Red soil,8.5,0.29,0.43,19.78,221,892,303,16.42,0.72,1.08,5.0,1.48,21.98,banana/coconut,0.14581874664828706,0.09969811435579906,0.41425837052632003,0.34564900678184496
3348,3583,Srikakulam,Ranasthalam,Naruva,18.12,83.65,Black soil,8.01,0.16,0.20,5.37,169,760,297,6.22,0.54,0.56,4.82,0.58,14.56,banana/coconut,0.19148413738944506,0.1243912734381443,0.43669907185876433,0.44000008031318116
3349,3584,Srikakulam,Ranasthalam,Naruva,18.11,83.65,Red sandy,8.4,0.27,0.20,4.21,85,1161,212,10.62,1.26,0.41,16.56,1.62,49.8,banana/coconut,0.2758543701279917,0.19224300980872244,0.5410413258460344,0.7216919324515922
3350,3585,Srikakulam,Ranasthalam,Naruva,18.12,83.65,Red soil,8.0,0.08,0.06,19.62,49,540,211,2.69,2.18,0.48,6.66,1.34,19.12,Coconut,0.19148413738944506,0.1243912734381443,0.43669907185876433,0.44000008031318116
3351,3586,Srikakulam,Ranasthalam,Naruva,18.12,83.65,Red soil,8.28,0.2,0.53,14.35,235,961,426,8.13,1.32,1.13,10.46,1.46,25.46,Coconut,0.19148413738944506,0.1243912734381443,0.43669907185876433,0.44000008031318116
3352,3587,Srikakulam,Ranasthalam,Naruva,18.12,83.65,Red Soil,8.24,0.19,0.31,10.35,169,813,338,7.22,1.3,1.06,5.16,0.98,17.02,Coconut,0.19148413738944506,0.1243912734381443,0.43669907185876433,0.44000008031318116
3353,3588,Srikakulam,Ranasthalam,Naruva,18.11,83.65,Red Soil,8.62,0.21,0.22,11.76,146,747,323,7.76,1.92,1.06,7.82,1.66,48.78,Coconut,0.2758543701279917,0.19224300980872244,0.5410413258460344,0.7216919324515922
3354,3589,Srikakulam,Ranasthalam,Naruva,18.11,83.65,Red Soil,7.77,0.27,0.39,18.5,262,743,274,15.32,1.26,0.89,6.42,1.24,19.76,Coconut,0.2758543701279917,0.19224300980872244,0.5410413258460344,0.7216919324515922
3355,3590,Srikakulam,Ranasthalam,Naruva,18.12,83.65,Red soil,8.55,0.12,0.34,8.93,78,784,323,3.16,1.46,1.09,8.9,1.34,19.56,Banana,0.19148413738944506,0.1243912734381443,0.43669907185876433,0.44000008031318116
3356,3591,Srikakulam,Ranasthalam,Naruva,18.12,83.65,Red soil,7.71,0.23,0.36,8.66,184,635,357,12.50,1.16,0.88,9.8,1.26,38.06,Banana,0.19148413738944506,0.1243912734381443,0.43669907185876433,0.44000008031318116
3357,3592,Srikakulam,Ranasthalam,Naruva,18.12,83.65,Red soil,8.14,0.24,0.33,10.54,290,1013,445,12.04,1.4,1.38,23.52,1.94,29.76,Banana,0.19148413738944506,0.1243912734381443,0.43669907185876433,0.44000008031318116
3358,3593,Srikakulam,Ranasthalam,Naruva,18.11,83.65,Red Soil,8.25,0.13,0.21,7.21,50,929,652,6.74,0.14,0.89,6.52,1.02,21.22,Banana/coconut,0.2758543701279917,0.19224300980872244,0.5410413258460344,0.7216919324515922
3359,3594,Srikakulam,Ranasthalam,Naruva,18.12,83.65,Red Soil,8.68,0.26,0.22,10.91,49,685,279,9.47,1.02,0.93,4.26,0.4,9.78,Banana/coconut,0.19148413738944506,0.1243912734381443,0.43669907185876433,0.44000008031318116
3360,3595,Srikakulam,Ranasthalam,Naruva,18.12,83.65,Red Soil,8.44,0.11,0.39,11.58,141,930,473,3.98,0.78,1.18,6.54,1.08,15.24,Banana/coconut,0.19148413738944506,0.1243912734381443,0.43669907185876433,0.44000008031318116
3361,3596,Srikakulam,Ranasthalam,Naruva,18.12,83.65,Red Soil,8.63,0.17,0.37,15.94,110,751,457,9.05,0.78,1.46,5.98,0.94,22.04,Coconut,0.19148413738944506,0.1243912734381443,0.43669907185876433,0.44000008031318116
3362,3597,Srikakulam,Ranasthalam,Naruva,18.12,83.65,Red Soil,8.35,0.21,0.33,17.79,148,682,353,12.81,0.62,0.78,5.88,0.82,20.04,Coconut,0.19148413738944506,0.1243912734381443,0.43669907185876433,0.44000008031318116
3363,3598,Srikakulam,Ranasthalam,NeelamPeta,18.16,83.73,Red soil,8.0,0.23,0.52,9.93,290,1084,466,11.47,0.6,1.19,6.64,1.36,18.8,Maize,0.022422429245096288,0.00965483796896202,0.14721725109454084,0.08251217262638244
3364,3599,Srikakulam,Ranasthalam,NeelamPeta,18.16,83.74,Red Soil,8.22,0.43,0.55,7.62,255,965,575,22.87,0.6,1.94,3.98,1.0,17.4,maize,0.04739367185825237,0.03840134061755629,0.7259093007367852,0.16959473061379815
3365,3600,Srikakulam,Ranasthalam,NeelamPeta,18.16,83.74,red soil,8.56,0.36,0.52,13.22,161,966,821,16.99,0.48,2.56,16.16,1.54,8.14,Maize,0.04739367185825237,0.03840134061755629,0.7259093007367852,0.16959473061379815
3366,3601,Srikakulam,Ranasthalam,NeelamPeta,18.16,83.73,Red Soil,8.57,0.31,0.53,12.9,161,978,847,15.36,0.54,2.53,17.18,1.6,8.84,Maize,0.022422429245096288,0.00965483796896202,0.14721725109454084,0.08251217262638244
3367,3602,Srikakulam,Ranasthalam,NeelamPeta,18.16,83.74,Red Soil,7.88,0.5,0.52,13.06,286,1075,361,19.09,0.68,1.08,5.0,1.18,26.1,Maize,0.04739367185825237,0.03840134061755629,0.7259093007367852,0.16959473061379815
3368,3603,Srikakulam,Ranasthalam,NeelamPeta,18.16,83.74,Red Soil,8.25,0.45,0.52,16.03,263,888,568,25.39,1.52,1.98,7.92,1.58,9.92,Maize,0.04739367185825237,0.03840134061755629,0.7259093007367852,0.16959473061379815
3369,3604,Srikakulam,Ranasthalam,NeelamPeta,18.16,83.73,Red Soil,8.16,0.22,0.39,11.44,193,824,245,14.42,0.72,0.87,4.46,0.86,23.12,Maize,0.022422429245096288,0.00965483796896202,0.14721725109454084,0.08251217262638244
3370,3605,Srikakulam,Ranasthalam,Pittapalem,18.2,83.72,Red soil,7.64,0.26,0.40,29.65,183,834,246,10.82,1.94,1.15,6.34,1.3,17.64,Maize,0.05990443831280766,0.04600689419612678,0.2842408515246219,0.1470743898004072
3371,3606,Srikakulam,Ranasthalam,Pittapalem,18.2,83.71,Red soil,7.5,0.15,0.23,5.75,67,369,84,6.73,0.5,0.38,5.22,0.38,12.58,Maize,0.05068825232926536,0.033252644853009494,0.22280041219926713,0.11789351333494325
3372,3607,Srikakulam,Ranasthalam,Pittapalem,18.2,83.72,Red soil,7.56,0.28,0.38,24.72,117,628,162,9.35,1.44,0.84,5.62,0.74,13.18,Maize,0.05990443831280766,0.04600689419612678,0.2842408515246219,0.1470743898004072
3373,3608,Srikakulam,Ranasthalam,Pittapalem,18.2,83.72,Red Soil,8.1,0.2,0.36,26.73,121,847,259,7.74,2.54,0.98,5.28,1.02,11.42,Maize,0.05990443831280766,0.04600689419612678,0.2842408515246219,0.1470743898004072
3374,3609,Srikakulam,Ranasthalam,Pittapalem,18.2,83.72,Red Soil,8.32,0.12,0.11,8.5,55,495,124,6.22,0.94,0.76,4.96,0.66,12.8,Maize,0.05990443831280766,0.04600689419612678,0.2842408515246219,0.1470743898004072
3375,3610,Srikakulam,Ranasthalam,Pittapalem,18.2,83.72,Red Soil,7.6,0.19,0.38,19.17,102,692,225,8.03,1.16,0.94,14.28,1.18,13.0,Maize,0.05990443831280766,0.04600689419612678,0.2842408515246219,0.1470743898004072
3376,3611,Srikakulam,Ranasthalam,Pydibheemavaram,18.13,83.63,Red Soil,6.91,0.13,0.27,11.24,157,414,126,9.64,0.54,0.40,8.16,0.5,14.82,Banana,0.10812132045974812,0.06564728161973833,0.39468944981236376,0.2548475806588615
3377,3612,Srikakulam,Ranasthalam,Pydibheemavaram,18.13,83.63,Red Soil,8.3,0.63,0.57,22.29,416,722,658,46.19,0.66,2.39,18.28,2.42,8.76,Banana,0.10812132045974812,0.06564728161973833,0.39468944981236376,0.2548475806588615
